cell_id,n_cycles,cycle_life,Qd_mean,Qd_std,IR_mean,IR_std,Tavg_mean,dQd_slope,dqdv_peak_first,dqdv_peak_last,dqdv_peak_delta,dqdv_peak_mean,dqdv_peak_std,dqdv_peak_slope,dqdv_area_first,dqdv_area_last,dqdv_area_delta,dqdv_area_mean,dqdv_area_std,dqdv_area_slope,dqdv_peakpos_first,dqdv_peakpos_last,dqdv_peakpos_delta,dqdv_peakpos_mean,dqdv_peakpos_std,dqdv_peakpos_slope
b1c24,50,1017.0,1.056447874,0.1509234989538406,0.0162187302,0.002317203318680007,32.64142893697245,0.002575029238895539,0.0,0.0,0.0,-2.617706431971246e-06,1.8323945023798725e-05,8.170512272659353e-08,0.0,-736.7719736107289,-736.7719736107289,-723.6186601429134,103.43251972946946,-1.7070818401070154,0.0,0.0,0.0,14.24,19.440740726628704,-0.13013205282112855
b1c24,100,1017.0,1.0672528549999998,0.10726529764808782,0.0164215744,0.001651746902687491,33.04428331230595,0.0006423798865886555,0.0,0.0,0.0,-1.308853215985623e-06,1.3022925069222926e-05,4.947959952420896e-08,0.0,-731.5025298892308,-731.5025298892308,-729.0076988276788,73.4530017613381,-0.37144825715751245,0.0,0.0,0.0,11.67,17.663552870246686,-0.11879387938793881
b1c25,25,854.0,1.035203368,0.21131251745415883,0.015905062560000002,0.0032469139908131114,32.43295101332044,0.010062918769230772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-739.1834414372274,-739.1834414372274,-710.6710337316531,145.10583784299814,-6.7253681826777125,0.0,0.0,0.0,43.6,195.18278612623604,1.1892307692307693
b1c25,50,854.0,1.05730716,0.1510465868182661,0.01623271666,0.002319200178366754,33.11024456360347,0.002583339678271304,0.0,0.0,0.0,-0.00011834806155729617,0.0008284364309010732,-9.94521525691564e-06,0.0,-737.7240961447803,-737.7240961447803,-724.9917183275707,103.6262125632803,-1.6954826046457399,0.0,0.0,0.0,23.26,139.67445149346392,-1.0736614645858347
b1c25,100,854.0,1.0680594090000002,0.10734644940345918,0.016430180379999996,0.0016525277155489272,33.5100715032098,0.0006413974311431184,0.0,0.0,0.0,-5.917403077864808e-05,0.0005887741722771531,5.326195389617292e-07,0.0,-733.2753734893039,-733.2753734893039,-730.318076600886,73.49773520149503,-0.3640470846339696,0.0,0.0,0.0,13.38,99.46404174373771,-0.4310591059105912
b1c26,25,870.0,1.0471321120000001,0.21374688794817728,0.015596904079999998,0.0031839685659217545,31.74028399964375,0.010153127692307697,0.0,-0.0037385512133683322,-0.0037385512133683322,-0.0004977839011161946,0.0013986957694694865,-1.8190374655555095e-05,0.0,-756.8293757114502,-756.8293757114502,-719.8611976305593,147.01776630166165,-6.882478431515868,0.0,2.0,2.0,292.8,424.22182876415025,-17.51153846153846
b1c26,50,870.0,1.069164686,0.15273953982468585,0.01592001932,0.0022745105753282434,32.41946839789173,0.0025891676110444076,0.0,0.0,0.0,-0.0008884300357878657,0.0032220562860786066,-2.1469933920702905e-05,0.0,-749.3481855163,-749.3481855163,-736.7254156140287,105.42805849641691,-1.8587262612442843,0.0,999.0,999.0,325.04,452.01906862432253,-0.1463625450180065
b1c26,100,870.0,1.0796685450000003,0.10851416149141123,0.016122636920000002,0.0016216205706471576,32.82484992054074,0.0006331072481248121,0.0,0.0,0.0,-0.0008122892579006436,0.003189062123027018,-1.7076714052670685e-06,0.0,-741.0475950183597,-741.0475950183597,-740.2828713628489,74.73655137004957,-0.30739291072320796,0.0,0.0,0.0,308.75,448.5850281719175,-1.0076987698769901
b1c27,25,842.0,1.038770428,0.21204013153301057,0.015407483520000001,0.0031452746336892,32.44214417273616,0.010079474538461537,0.0,0.0,0.0,-0.0009445262873435745,0.002388511824315226,7.717189123061923e-06,0.0,-759.5068559624004,-759.5068559624004,-715.2810515332234,146.13431606357,-7.007446877745856,0.0,0.0,0.0,165.48,316.2212035901451,3.459999999999995
b1c27,50,842.0,1.060704798,0.15153107185456652,0.01573166144,0.002247581959491962,33.14170698269336,0.0025728483793517215,0.0,0.0,0.0,-0.0009420891748040542,0.002327390778934332,1.8986841544173304e-06,0.0,-737.4929766628738,-737.4929766628738,-729.596100455825,104.43793486807961,-1.6801227534053893,0.0,0.0,0.0,256.64,383.0703204373839,6.638847539015606
b1c27,100,842.0,1.071215679,0.10766381829371303,0.0159379176,0.0016031871859637356,33.55602030368522,0.000632354456045602,0.0,0.0,0.0,-0.000526031207866846,0.0017401906354994805,1.217622002032816e-05,0.0,-733.2442608296251,-733.2442608296251,-733.1829960805863,73.98439837592889,-0.31150094656133703,0.0,0.0,0.0,228.26,379.8102584185951,0.7072907290729076
b1c28,25,860.0,1.037469012,0.21177393416727625,0.015958006,0.0032576674794647536,32.313259257852636,0.010051501461538461,0.0,0.0,0.0,-0.0004999625967322894,0.0024493065049419707,-0.00010576131853952275,0.0,-749.5608342353479,-749.5608342353479,-714.1489306739584,145.88003197909558,-6.807399564346214,0.0,12.0,12.0,4.96,12.297902260141768,0.1661538461538461
b1c28,50,860.0,1.0592785200000001,0.15132665901254277,0.0162986929,0.0023286418189023164,33.00609001291069,0.002562679337334933,0.0,0.0,0.0,-0.0002499812983661447,0.001749869088563013,1.8005855824692274e-06,0.0,-736.5791993818017,-736.5791993818017,-728.5062786444283,104.85660124809446,-1.7317576193514317,0.0,0.0,0.0,5.0,11.918053532351665,0.08134453781512606
b1c28,100,860.0,1.0698886730000003,0.10752939488067796,0.016513237169999997,0.0016614474417592214,33.43606251979158,0.0006345002286228643,0.0,0.0,0.0,-0.00012499064918307235,0.001243641256929578,3.975100154037105e-06,0.0,-730.41963499276,-730.41963499276,-730.9911214258701,74.23171985711221,-0.27925405156184685,0.0,0.0,0.0,4.55,10.671808656455566,-0.012919291929192937
b1c29,25,917.0,1.039316388,0.2121515717799108,0.01583759216,0.0032330725383680667,31.298331686632327,0.01009074423076923,0.0,0.0,0.0,-0.00026554842038253016,0.0013009162638785662,5.106700391971736e-06,0.0,-741.4358495501069,-741.4358495501069,-712.8408793839006,145.56185353320856,-6.899022243212366,0.0,0.0,0.0,115.08,304.3383538103602,5.790000000000001
b1c29,50,917.0,1.061278934,0.151612996989842,0.01617223662,0.0023105270267200157,31.96731983475179,0.0025770401968787412,0.0,0.0,0.0,-0.00013277421019126508,0.0009294194713388554,8.607211705076005e-06,0.0,-742.031423506323,-742.031423506323,-726.4132527025587,103.83267180106235,-1.6787397186557562,0.0,0.0,0.0,98.54,288.43822284849836,1.0932533013205281
b1c29,100,917.0,1.0719549930000003,0.10773742621037895,0.016380068390000002,0.0016480121119397749,32.377114457540216,0.0006381794329432946,0.0,0.0,0.0,-9.275464421932293e-05,0.0007082697651442825,2.2288193932241924e-06,0.0,-730.8160370415761,-730.8160370415761,-731.2746107631974,73.6558758209283,-0.34505846244336186,0.0,19.0,19.0,100.92,286.35071782693336,0.5905190519051902
b1c30,25,709.0,1.039786284,0.21224751182377932,0.01531835992,0.0031270611211930595,32.09160414519974,0.010092135384615375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-743.8743584151101,-743.8743584151101,-712.3524708403957,145.45778193346894,-6.899067236418714,0.0,39.0,39.0,59.2,193.28548833267334,5.413846153846153
b1c30,50,709.0,1.061613092,0.1516606926636758,0.015646620860000002,0.0022354382553210366,32.78813372218215,0.002570386093637449,0.0,-0.0013297857925784016,-0.0013297857925784016,-2.659571585156803e-05,0.00018617001096097623,-3.1289077472432976e-06,0.0,-744.9767816586029,-744.9767816586029,-726.0758493107713,103.7838624709935,-1.6800640346699103,0.0,1.0,1.0,55.06,189.63643215373992,1.0031692677070825
b1c30,100,709.0,1.07199548,0.10774270408252526,0.01584933199,0.0015943233808727417,33.20468742385532,0.0006273795799580002,0.0,0.0,0.0,-1.3297857925784015e-05,0.0001323120157658379,7.979512706741141e-09,0.0,-728.7273220996201,-728.7273220996201,-729.6438853349819,73.52640238371026,-0.2971684967698121,0.0,40.0,40.0,38.77,136.01895860504152,-0.37235523552355226
b1c31,25,876.0,1.0539024000000001,0.21512863506454735,0.01615949912,0.0032987523870693695,29.109745154599064,0.010209203923076926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-750.6574859188172,-750.6574859188172,-723.1707250216191,147.64594080851995,-6.933713796213183,0.0,0.0,0.0,45.84,195.12553497684507,-1.6307692307692314
b1c31,50,876.0,1.0757971100000001,0.15368672494983715,0.01649848484,0.002357105366543247,29.7282477119383,0.002586186424969978,0.0,0.0,0.0,-0.0004519020854706924,0.003163314598294846,-4.665495720345683e-05,0.0,-770.092419991766,-770.092419991766,-737.1894908477885,105.39997132824975,-1.729021298115005,0.0,54.0,54.0,89.78,268.79444116275914,2.9242256902761103
b1c31,100,876.0,1.0860977210000002,0.10916125786930207,0.01669691048,0.001679130116823884,30.07164277769906,0.0006263009726972707,0.0,0.0,0.0,-0.0007004827488587997,0.004051806859492349,-2.2046416542333786e-05,0.0,-738.2761580881902,-738.2761580881902,-741.3896901572493,74.74024587131295,-0.32286135447250236,0.0,0.0,0.0,134.41,323.38398522499534,2.020804080408041
b1c32,25,731.0,1.0375856079999999,0.21179796070110196,0.015470391280000002,0.0031580918645687747,31.655439773500376,0.010060321769230763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-737.8137101209592,-737.8137101209592,-711.0960140243083,145.19281265802317,-6.8062434785821635,0.0,5.0,5.0,86.4,269.4784592504566,0.45307692307691977
b1c32,50,731.0,1.0593891199999999,0.15134261091673026,0.01580242858,0.002257700427036103,32.332196455725914,0.0025633296518607334,0.0,0.0,0.0,-3.426073776290926e-05,0.00023982516434036474,-5.758107187043572e-07,0.0,-738.5002637800623,-738.5002637800623,-724.5130835944746,103.5894314048051,-1.6192343416169148,0.0,33.0,33.0,81.3,250.47780340780696,-0.8285714285714284
b1c32,100,731.0,1.069864735,0.10752772183459891,0.01600539361,0.0016103836818425036,32.74969801527699,0.0006295862604260477,0.0,0.0,0.0,-0.00017277617762006856,0.0013553588808139937,-7.033648015823357e-06,0.0,-722.6997145781113,-722.6997145781113,-728.1230111270788,73.44643428464421,-0.2855848065841791,0.0,39.0,39.0,63.44,216.45194940217098,-0.6616981698169815
b1c33,25,757.0,1.052094508,0.2147600085215363,0.0158069206,0.003226788762281349,32.169419660664445,0.010205804615384617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-746.6206229819388,-746.6206229819388,-720.9401469535667,147.2124708992848,-6.992120210329465,0.0,0.0,0.0,147.72,335.78344449957626,14.775384615384617
b1c33,50,757.0,1.0741381120000002,0.15344986248131295,0.01613148756,0.0023046866751573864,32.868695591784274,0.002595149013205273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-746.8831916090965,-746.8831916090965,-734.0247200403733,104.9395302946043,-1.626969437951309,0.0,0.0,0.0,76.42,248.0758827455825,-2.442400960384154
b1c33,100,757.0,1.0845367300000002,0.10900406748252242,0.0163189379,0.0016415297235409508,33.33498063827802,0.0006296228370837095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-739.4188382862073,-739.4188382862073,-737.5986719876888,74.39363088290125,-0.28561863044341707,0.0,999.0,999.0,100.11,286.283596980337,0.7433483348334828
b1c34,25,742.0,1.0365096960000002,0.2115789961926249,0.016154093319999997,0.0032978499686130386,31.201092762267457,0.010074742153846156,0.0,0.0,0.0,-0.000978947708004553,0.0047958447389565085,-3.7651834923252045e-05,0.0,-732.5246454583466,-732.5246454583466,-706.9703214600072,144.35387761351052,-6.820461809933821,0.0,0.0,0.0,54.2,193.7656316274896,6.544615384615384
b1c34,50,742.0,1.058506154,0.1512174993182776,0.016488103820000002,0.002355769131855019,31.89415546228037,0.002577545992797114,0.0,0.0,0.0,-0.0006615835473302598,0.0036086877427074005,1.6828011430530908e-05,0.0,-731.1502350650438,-731.1502350650438,-720.3690086030567,102.97703472027482,-1.6407392045061924,0.0,31.0,31.0,51.18,194.20151286743368,0.6491716686674671
b1c34,100,742.0,1.069269289,0.1074680187705774,0.01668664511,0.0016788518891837595,32.33790615832239,0.0006413220672067217,0.0,0.0,0.0,-0.0003307917736651299,0.002573079246682433,1.2027615999798716e-05,0.0,-723.2388337138797,-723.2388337138797,-724.1156124803049,72.98857107985388,-0.28752899062216203,0.0,0.0,0.0,64.02,209.05917726806445,0.2085088508850884
b1c35,25,703.0,1.031018636,0.21045799129218898,0.01624141024,0.0033155855595844697,30.679976320844126,0.01001264953846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-736.5505106285864,-736.5505106285864,-705.6413092960552,144.04862579922175,-6.854486777235765,0.0,52.0,52.0,15.6,20.083824337013105,0.9576923076923074
b1c35,50,703.0,1.0529629859999998,0.1504256087838544,0.01658380214,0.002369393780314374,31.351398098826966,0.002567547452581023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-730.5906728718367,-730.5906728718367,-719.5018367262771,102.8204356453708,-1.6825705009395984,0.0,5.0,5.0,36.7,138.88531239839583,1.4313085234093637
b1c35,100,703.0,1.0637625969999998,0.10691442683972306,0.01679742137,0.001690698034066011,31.77636103475647,0.0006414218007800816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-743.679877557039,-743.679877557039,-723.4646085150629,72.87853121538575,-0.31316612638791874,0.0,28.0,28.0,33.48,133.73918498330997,0.0854845484548454
b1c36,25,704.0,1.0379525200000002,0.21187340987114167,0.01571039532,0.0032070807422425237,30.666952571119456,0.01007633869230768,0.0,0.0,0.0,-0.0015653311292591198,0.00446533138657303,-3.1604380248524925e-05,0.0,-740.3893179379027,-740.3893179379027,-712.4799977312366,145.4820224292815,-6.76000943218009,0.0,0.0,0.0,119.96,295.72412549536773,1.755384615384614
b1c36,50,704.0,1.059851318,0.1514093245775275,0.016054015799999998,0.002293690395239209,31.331599055463617,0.0025713483457382824,0.0,0.0,0.0,-0.0018700344819310352,0.005354505934241755,-5.752663769182252e-05,0.0,-740.4657175353017,-740.4657175353017,-725.4135412205767,103.70400521915569,-1.6278277879496832,0.0,0.0,0.0,99.72,265.20799686283976,-0.6865786314525802
b1c36,100,704.0,1.070463794,0.1075879580483056,0.0162733688,0.0016377415154229925,31.726413236361513,0.0006353728244824476,0.0,0.0,0.0,-0.0015180750480519216,0.0046412404228995474,6.341981880036544e-06,0.0,-727.5070638525616,-727.5070638525616,-729.1592307701899,73.54190742028067,-0.27335255515167783,0.0,33.0,33.0,169.9,348.5292096797627,1.2914011401140117
b1c37,25,648.0,1.0348823720000002,0.21124660700759293,0.015827721000000003,0.0032310940987296923,31.51916010503286,0.010047523230769234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-730.1671095778453,-730.1671095778453,-718.2043540723255,153.34057159675865,-5.608931161729035,0.0,0.0,0.0,48.6,181.5810562806594,-4.004615384615384
b1c37,50,648.0,1.05673067,0.1509634730188177,0.016167177720000002,0.00230985276629851,32.20864614152815,0.0025650628715486183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-736.1819440287118,-736.1819440287118,-727.240734313194,108.83616807859103,-1.229119570016551,0.0,5.0,5.0,46.86,169.7439259590752,-1.0622328931572624
b1c37,100,648.0,1.067249742,0.10726527752503622,0.0163809578,0.0016483748983184801,32.630101883575946,0.0006310204812481275,0.0,0.0,0.0,-2.3480130395286974e-05,0.00023362434764935837,-1.2539643595442786e-06,0.0,-725.8073446391168,-725.8073446391168,-728.7181111469192,77.02462978715648,-0.1733363298549969,0.0,0.0,0.0,67.75,220.4224750337406,0.663912391239124
b1c38,25,617.0,1.032820248,0.21082547241378044,0.01548927524,0.003161962016208522,32.20446313381911,0.010025037692307687,0.0,0.0,0.0,-4.638558612923199e-05,0.00022724203487307882,-8.920305024852306e-06,0.0,-757.1047803253216,-757.1047803253216,-736.1532579954765,151.65250466095534,-6.4045296587578155,0.0,819.0,819.0,142.56,309.1745241768798,17.386153846153846
b1c38,50,617.0,1.0545690620000001,0.1506542677404565,0.01582715712,0.0022613057860610595,32.90934040876986,0.002555294977190869,0.0,0.0,0.0,-2.3192793064615997e-05,0.00016234955145231196,2.784248867300839e-07,0.0,-742.1867479229073,-742.1867479229073,-746.2347025280324,108.19867798693555,-1.4002635184444387,0.0,0.0,0.0,75.48,228.96080363241214,-1.9764705882352944
b1c38,100,617.0,1.0650434910000002,0.10704281096763395,0.0160499364,0.001615165313728505,33.35779909779967,0.0006299331899189933,0.0,0.0,0.0,-8.637865187466824e-05,0.000594799411761682,-3.720174433946581e-06,0.0,-736.8619821746368,-736.8619821746368,-748.7339864756748,77.5545346775106,-0.23825959301932953,0.0,0.0,0.0,80.88,244.838366274569,0.5027062706270626
b1c39,25,625.0,1.041947732,0.21268918150435714,0.015946253720000005,0.003255283549892261,32.044738228357936,0.010125961769230777,0.0,0.0,0.0,-0.0013070368483056368,0.003607845923406762,4.452968073964267e-05,0.0,-793.5364999822245,-793.5364999822245,-747.7700470440187,153.82925879953325,-7.3823883338755065,0.0,0.0,0.0,113.48,300.7921701108591,3.4023076923076903
b1c39,50,625.0,1.064080898,0.15201389542798974,0.01629287678,0.002327865522223492,32.74027050754124,0.0025920660024009506,0.0,0.0,0.0,-0.0009708929002030568,0.0030030872245108897,2.769394889739225e-05,0.0,-756.4184910680242,-756.4184910680242,-755.5839768452419,109.6817963132672,-1.3013392549372722,0.0,27.0,27.0,79.2,255.85918001900967,-1.9453541416566626
b1c39,100,625.0,1.0748024090000003,0.10802391271275459,0.01652419351,0.001663053040555144,33.17136883985134,0.0006417493183318385,0.0,0.0,0.0,-0.0008083602613635414,0.0034136825016795468,1.0409640160820158e-05,0.0,-751.2971864606607,-751.2971864606607,-760.4926317062253,78.76749129104915,-0.28750431602034465,0.0,0.0,0.0,188.5,378.86927824778826,3.2506090609060907
b1c40,25,966.0,1.043347156,0.21297469718984943,0.015961473400000002,0.003258406092310766,32.05238248064489,0.010131989538461542,0.0,0.0,0.0,-2.7633311764545004e-06,1.3537502745276542e-05,5.314098416258655e-07,0.0,-769.2674286915769,-769.2674286915769,-739.9384843743152,151.51608762221346,-7.517868281551692,0.0,0.0,0.0,48.08,194.73549650744212,-5.784615384615385
b1c40,50,966.0,1.065427626,0.1522059992163605,0.01630214476,0.0023291778102479555,32.73480344720467,0.002588597027611041,0.0,0.0,0.0,-1.3816655882272502e-06,9.671659117590749e-06,1.4927959536668963e-07,0.0,-766.1800304054348,-766.1800304054348,-760.2359058935239,110.58341037048908,-2.143578340895594,0.0,0.0,0.0,27.16,139.57125205428227,-2.0662665066026413
b1c40,100,966.0,1.0760606780000002,0.10815058448963055,0.016512480479999998,0.001661157575985484,33.125087322118084,0.0006377398223822401,0.0,0.0,0.0,-3.206835128621007e-05,0.00022001170979919565,-7.034695502303217e-07,0.0,-754.4165264435221,-754.4165264435221,-764.3806859023276,79.65652591040818,-0.4216596481959914,0.0,11.0,11.0,56.27,209.9969930737105,0.258823882388239
b1c41,25,1051.0,1.039208048,0.2121298444768489,0.01603733796,0.0032739683208052517,31.681423755946348,0.010091841692307695,0.0,0.0,0.0,-0.00041270580467892037,0.0014808903213965321,4.487221176342846e-05,0.0,-770.9652768572112,-770.9652768572112,-738.7056032007874,152.14048586328363,-6.469340180225431,0.0,0.0,0.0,163.08,364.7659984154225,7.450000000000002
b1c41,50,1051.0,1.061260692,0.1516108818208783,0.01637272418,0.002339271699829062,32.356441498266356,0.00258354490276109,0.0,0.0,0.0,-0.0003513802779414929,0.001344848633304103,7.221508432421514e-06,0.0,-748.3013287976341,-748.3013287976341,-752.0454103618945,109.15379859068425,-1.6094010984646225,0.0,0.0,0.0,105.1,298.16554126860467,-3.8084513805522198
b1c41,100,1051.0,1.072057919,0.10774786429432158,0.0165774416,0.0016673839117444611,32.742589307130864,0.0006431646438643878,0.0,0.0,0.0,-0.0004279002200532905,0.0020644614219035634,-5.944487988490047e-06,0.0,-757.459854050996,-757.459854050996,-758.0864414477904,78.6604246311559,-0.3749284326871195,0.0,5.0,5.0,84.2,258.86038708153086,-1.2670387038703872
b1c42,25,702.0,1.040131892,0.21231840772410276,0.015969480759999998,0.0032600691130005113,32.10303230431781,0.010102874153846158,0.0,0.0,0.0,-1.3132432141273526e-05,6.433551565569126e-05,-7.576403158427031e-07,0.0,-770.8879033546037,-770.8879033546037,-737.6111476650514,151.2419258514372,-6.465535375257101,0.0,0.0,0.0,48.36,194.699333332192,-1.8446153846153854
b1c42,50,702.0,1.062173754,0.15174122269679022,0.0163208729,0.002331937103959575,32.80991963129927,0.0025843073949579735,0.0,0.0,0.0,-6.566216070636763e-06,4.5963512494457334e-05,2.995392685284476e-07,0.0,-777.101778801888,-777.101778801888,-751.2343317249968,108.42338873584706,-1.6015141369273296,0.0,44.0,44.0,34.26,139.13832110529435,-1.0086434573829535
b1c42,100,702.0,1.073050292,0.10784747051683381,0.01654846661,0.0016656529517135787,33.249216571477724,0.0006459453825382598,0.0,0.0,0.0,-0.0005140938114498173,0.0027689008277642355,-2.0879583509652683e-05,0.0,-743.3675242412044,-743.3675242412044,-758.2225081717339,77.97183565806552,-0.383401862659845,0.0,999.0,999.0,92.25,260.16872890491663,2.058895889588959
b1c43,25,651.0,1.028307184,0.20990382958062234,0.015376606599999999,0.0031389368388740793,31.916299324245283,0.009958407923076939,0.0,0.0,0.0,-0.0002728552925554149,0.0013367124807571844,1.574165149358163e-05,0.0,-761.6424470279898,-761.6424470279898,-733.3244952088705,150.28856223042823,-7.235862919013451,0.0,12.0,12.0,48.0,194.72318814152567,-8.487692307692305
b1c43,50,651.0,1.049716032,0.14996054487638866,0.015723220779999998,0.002246562944798576,32.58594311525214,0.0025251948235293946,0.0,0.0,0.0,-0.00013700157034595415,0.0009549199823065341,1.0103293743298441e-05,0.0,-748.1786131354484,-748.1786131354484,-745.5327038130142,107.81775372008386,-1.4985746008749434,0.0,0.0,0.0,48.98,194.61680194680008,-0.9159663865546209
b1c43,100,651.0,1.059816973,0.10651927174383316,0.015943807009999998,0.001604751281197192,33.006384832094625,0.0006126522802280235,0.0,0.0,0.0,-6.899019618877976e-05,0.0006786642075333406,3.2998476500010774e-06,0.0,-726.1868056027033,-726.1868056027033,-749.288694475899,77.7733310792756,-0.269914549800197,0.0,0.0,0.0,50.32,189.97809768496998,-0.02147014701470113
b1c44,25,616.0,1.044332276,0.21317500886454635,0.0166349038,0.0033957598765101517,31.09578580973521,0.01011093469230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-750.5905620038881,-750.5905620038881,-745.4312335537071,154.04852256783116,-7.137628697494837,0.0,41.0,41.0,18.72,21.14430419758475,-0.11153846153846136
b1c44,50,616.0,1.065953996,0.15228043121877477,0.01699946514,0.0024287833209488165,31.77636180264725,0.002555397743097238,0.0,0.0,0.0,-0.00029893359329549827,0.0015198806084709342,-1.6502537209225e-05,0.0,-773.2814388753748,-773.2814388753748,-755.7360989175804,109.76465781584454,-1.400153741725874,0.0,0.0,0.0,30.86,127.19135347970789,0.6716446578631451
b1c44,100,616.0,1.075973651,0.10814523166595694,0.017239711470000002,0.0017357892670864538,32.22779884798965,0.0006130317737773799,0.0,0.0,0.0,-0.00014946679664774913,0.0010850616827181429,2.422254100549866e-06,0.0,-748.0577317556455,-748.0577317556455,-755.9556187255455,78.44264256975302,-0.1489109578273024,0.0,42.0,42.0,29.75,133.52538148232344,0.24480648064806482
b1c45,25,599.0,1.043779304,0.21306260397623508,0.01591634712,0.0032490830527229105,31.484549498417962,0.010129080538461531,0.0,0.0,0.0,-0.0009511565701093235,0.003639116148808826,0.00010077681677558748,0.0,-764.3717307076037,-764.3717307076037,-743.9998950946647,152.51217628850907,-6.848089458619398,0.0,0.0,0.0,125.76,322.80746955422205,11.79846153846154
b1c45,50,599.0,1.0657453359999998,0.15225094610994017,0.01627446142,0.0023253043765686684,32.18256165197349,0.0025811274045618214,0.0,0.0,0.0,-0.0011027233275173057,0.004102491251753449,-1.8589277334314044e-05,0.0,-754.6869505079142,-754.6869505079142,-756.6618769945816,109.30673776577372,-1.553364013142617,0.0,0.0,0.0,105.2,289.05148330358037,-1.2044177671068428
b1c45,100,599.0,1.076287856,0.10817367986351144,0.01650750907,0.0016623970328909113,32.67054191718554,0.0006333010081008153,0.0,0.0,0.0,-0.0011835505173219208,0.004413580415174816,-9.673647807433613e-06,0.0,-724.4721724501396,-724.4721724501396,-757.7143699171751,78.76117290851859,-0.1638471173378297,0.0,0.0,0.0,97.17,277.6424699140965,-0.6799699969997005
