cell_id,n_cycles,cycle_life,Qd_mean,Qd_std,IR_mean,IR_std,IR_delta,IR_slope,Tavg_mean,dQd_slope
b2c5,25,416.0,1.097200732,0.0014813732530918,0.01555455272,0.0002378921789331,-0.000883298,-3.082356153846148e-05,33.010269143235156,-0.000141437076923
b2c5,50,416.0,1.0924392040000002,0.0168053809652618,0.01540071616,0.0002291293653567,-0.0009161059999999,-1.3280237022809123e-05,32.980509040500095,-0.0004471069483793
b2c5,100,416.0,1.088025367,0.0128688671101465,0.0153065824999999,0.0001899563786044,-0.0008993049999999,-4.162830795079581e-06,33.01550370431462,-0.0001942805022502
b2c6,25,393.0,1.090016708,0.0012973294332342,0.01611553936,0.0001828375863787,-0.0004776299999999,-2.1079739230769336e-05,33.86684580277278,9.361653846152588e-05
b2c6,50,393.0,1.090895448,0.0016546548636183,0.0160632359399999,0.0001556688529212,-0.000378294,-5.2008288595438375e-06,33.70322197599617,8.154797599040051e-05
b2c6,100,393.0,1.092913134,0.0029479534904818,0.01604186506,0.0001160607965585,-0.000407766,-1.1416844284429437e-06,33.81745006948466,6.429282688268701e-05
b2c7,25,777.0,1.0915334359999995,0.0011131158045342,0.01480294512,2.355229858900401e-05,-3.446999999999999e-05,-1.3301892307693671e-06,33.72187731226627,8.57448461538413e-05
b2c7,50,777.0,1.091776494,0.0010646375951299,0.01478808882,3.55371747918656e-05,5.14870000000011e-05,-1.238990108043207e-06,33.82010899284961,1.9896917166864744e-05
b2c7,100,777.0,1.092982529,0.0025002040032883,0.0147906000699999,4.190373961647218e-05,3.4095000000001346e-05,-2.6019795979611125e-08,33.766912217149354,5.5001032703266274e-05
b2c8,25,904.0,1.091681268,0.0009828867221485,0.01646246952,6.056445311178504e-05,-3.610899999999945e-05,-3.276950000000013e-06,33.60448512426425,3.976730769229047e-05
b2c8,50,904.0,1.091902292,0.0008683183498786,0.01644785148,5.104878710184612e-05,-8.250699999999903e-05,-1.144522448979578e-06,33.66944726159009,1.883054981993002e-05
b2c8,100,904.0,1.0901623493,0.0120963831896413,0.01646674221,5.336290928431378e-05,1.0794000000001467e-05,5.509126852684392e-07,33.59821236744562,-4.689287998799896e-05
b2c9,25,791.0,1.098139104,0.0010604151207824,0.01538869424,7.388260601266291e-05,-8.893400000000058e-05,-2.6541592307694105e-06,32.435087646537575,8.971015384614996e-05
b2c9,50,791.0,1.098416984,0.0009089501452466,0.01537661302,8.105000660715325e-05,-0.000109875,-1.156989627851174e-06,32.41774524082191,2.4429522208877543e-05
b2c9,100,791.0,1.097482268,0.001870474549406,0.01539659944,8.863621508833952e-05,-7.755499999999999e-05,6.905356735673571e-07,32.35755295299843,-2.964687788778466e-05
