cell_id,n_cycles,cycle_life,Qd_mean,Qd_std,IR_mean,IR_std,IR_delta,IR_slope,Tavg_mean,dQd_slope
b2c19,25,392.0,1.093718064,0.0016389696873047816,0.0166457642,5.34160988339658e-05,-0.00012462400000000026,-3.5872699999997276e-06,32.72529673293396,0.00019413007692307564
b2c19,50,392.0,1.0948389960000002,0.0030012859666456336,0.01666356636,5.3951143795756714e-05,6.639599999999982e-05,9.913796878751407e-07,32.76710331137886,8.617763265306316e-05
b2c19,100,392.0,1.09472128,0.0028459078538842445,0.016718972760000003,8.861668601387908e-05,4.549400000000009e-05,2.3580593579357213e-06,32.76991201802439,2.3392277227724137e-05
b2c2,25,424.0,1.076175716,0.0014446736654843458,0.01647014196,0.00015681509055890777,-0.00028373500000000024,-1.6133793846154136e-05,33.22750945604809,0.00013097084615382667
b2c2,50,424.0,1.0744259304000001,0.015528448451113317,0.0164338666,0.00012539822622222374,-0.000146816000000001,-3.6905013205281913e-06,33.22374063594966,-0.00020140240288115378
b2c2,100,424.0,1.0746560542,0.011180610186963242,0.016463414620000002,0.00010279994376105278,-0.00012188800000000055,7.267782538254e-07,33.17756576063981,-4.820387278722338e-06
b2c20,25,489.0,1.099262008,0.0009507645807117613,0.01653009284,0.00014425012470529945,-3.35930000000019e-05,-7.675148461538839e-06,33.635153623772105,8.457746153846635e-05
b2c20,50,489.0,1.100007224,0.001637824347793139,0.01654097362,0.00014199758805076814,0.0003502030000000003,6.325658103240641e-07,33.70298565093207,5.7115303721490826e-05
b2c20,100,489.0,1.10005656,0.0021174309890525343,0.016612060669999998,0.00016330460904830926,0.00011599399999999774,2.5649619621961918e-06,33.62225921545461,2.917883588359101e-05
b2c21,25,408.0,1.100832304,0.0012500066446159278,0.01713917824,6.294328272232375e-05,-0.0002489520000000002,-5.9640946153844545e-06,33.43254249547409,0.00010880561538459696
b2c21,50,408.0,1.0997905144,0.015219339534447637,0.01714938184,5.3271935426210875e-05,-0.00013463600000000048,4.0552384153668135e-07,33.512077765286584,-0.00014687692677071534
b2c21,100,408.0,1.1010897552,0.010995895860682614,0.01720174435,8.556272203236352e-05,6.518499999999885e-05,2.266505364536469e-06,33.59820005445401,3.593870867086414e-05
b2c22,25,,1.093542548,0.0013736741436366868,0.021770682,0.0,0.0,0.0,34.568841385242166,0.00010333961538462139
b2c22,50,,1.0908409886,0.014716440240137154,0.021770682000000003,3.469446951953614e-18,0.0,0.0,34.55561085522356,-0.0001855133018007276
b2c22,100,,1.1020667873,0.10766674233612665,0.021770682,0.0,0.0,0.0,34.502712698156095,0.0006138897035103502
b2c23,25,,1.090814808,0.0008955347126359738,0.021160889,0.0,0.0,0.0,34.14491801952115,-1.628576923079463e-05
b2c23,50,,1.090917984,0.0009155900978844196,0.021160888999999995,3.469446951953614e-18,0.0,0.0,34.18586394726831,9.551058823534433e-06
b2c23,100,,1.0961362059,0.10717904436778201,0.02116088899999999,1.0408340855860843e-17,0.0,0.0,34.14729364226761,0.000504851597539753
b2c24,25,514.0,1.095028468,0.0013419016520505665,0.0165035146,8.100354828919546e-05,-0.00025590300000000177,-9.064416923077075e-06,33.194963554681266,0.0001436040769230598
b2c24,50,514.0,1.0955802639999999,0.00212583559804235,0.01652817248,0.0002588680195857525,-0.00015042300000000022,2.722028523409176e-06,33.203303326347935,3.4160009603834246e-05
b2c24,100,514.0,1.096261652,0.002436510283724667,0.01651723855,0.00018482712990572424,-0.00018874500000000058,1.9915860186017223e-07,33.205124014909316,4.449777617761866e-05
b2c25,25,493.0,1.1009593359999998,0.0012707353281875941,0.01666728452,8.255898807525188e-05,-0.0002678129999999987,-7.92754846153828e-06,32.27736083481919,0.00013017469230769112
b2c25,50,493.0,1.101835616,0.0019872429805496863,0.01670833486,0.0002722741118574447,0.0016364910000000003,4.0398319807922225e-06,32.312564824199484,6.036955582232183e-05
b2c25,100,493.0,1.102206125,0.0024546887234586333,0.01674229199,0.00019909663993887458,-7.652799999999932e-05,1.8675373477347445e-06,32.23892710270436,3.98850303030257e-05
b2c26,25,450.0,1.1054544080000002,0.0006390088568525637,0.01797883472,0.00021695463201333514,-0.0006785470000000016,-2.7749799230769346e-05,34.49331548554302,9.016923076932146e-07
b2c26,50,450.0,1.1052044739999998,0.0007337742736864061,0.017813105639999997,0.0002308220268204715,-0.000836805000000003,-1.4096733925570234e-05,34.49001447604738,-1.3468720288117767e-05
b2c26,100,450.0,1.1041737820000002,0.0021427216162805706,0.017708443810000002,0.0002009305515905283,-0.0009048360000000026,-4.942493279327972e-06,33.76445582326918,-1.2259041104116122e-05
b2c27,25,474.0,1.095653,0.0013147347899861719,0.01752595344,6.514423400552348e-05,-0.00014589200000000163,-5.2680130769232615e-06,33.28040579705276,0.00013738346153845086
b2c27,50,474.0,1.096627078,0.0016466254603023716,0.0175340551,6.169306037092018e-05,6.329999999999877e-05,3.007928451380011e-07,33.308501785269776,7.657505402160776e-05
b2c27,100,474.0,1.0984702849999999,0.002774950754711693,0.01758962648,8.78313687803487e-05,0.00011880300000000066,2.1585500630062814e-06,33.303981946117254,8.466147434743382e-05
b2c28,25,437.0,1.0926889480000002,0.001881558725763308,0.01643137868,0.0001830515918645278,-0.0006695680000000023,-2.2182856153846513e-05,32.1679893464027,0.0002031711538461515
b2c28,50,437.0,1.09390771,0.0023775969781483185,0.0163524922,0.00019931936308858713,-0.0005696260000000002,-6.79960432172867e-06,32.198152278120936,8.489820408163423e-05
b2c28,100,437.0,1.094977019,0.002571800232276803,0.016281175090000002,0.00015993661263469957,-0.0007458510000000022,-2.979177767776739e-06,32.14418070388791,6.02775055505566e-05
b2c29,25,452.0,1.1055256359999999,0.0018086169066731605,0.01666781496,6.033058955288293e-05,-0.00021967100000000114,-6.043013076923424e-06,31.843831271054842,0.00022715453846152748
b2c29,50,452.0,1.107157692,0.0023325147442912293,0.01667899774,5.3211427618063466e-05,-9.868500000000113e-05,5.685667707082174e-07,31.840452359539405,0.00012807726290516957
b2c29,100,452.0,1.109943851,0.0037636375067876884,0.01673359061,8.06337829446063e-05,4.043199999999997e-05,2.247268580858066e-06,31.797456695109688,0.00012138198679867395
b2c3,25,499.0,1.0982564479999999,0.001253738839829101,0.015894148759999997,7.807337154204627e-05,-0.00020801800000000079,-6.182317692307748e-06,33.951362231203504,4.105830769230963e-05
b2c3,50,499.0,1.099197896,0.0019130019992629338,0.015883863039999998,9.797681777195275e-05,-8.311999999999903e-05,-6.285809363745943e-07,33.97547928646919,8.235854021608949e-05
b2c3,100,499.0,1.1014322669999999,0.0030594973402523016,0.015916925550000002,9.28327921904082e-05,-4.298800000000075e-05,1.256127890789065e-06,33.93958543884461,7.682116951694748e-05
b2c30,25,412.0,1.0965566480000002,0.0012340216575473866,0.017262149560000002,0.000283097972556651,-0.0010113170000000012,-3.710015307692335e-05,33.76672194275549,3.259292307691819e-05
b2c30,50,412.0,1.0959367660000001,0.0013053565492400973,0.01705838204,0.0002874119862603477,-0.0011612600000000008,-1.7564552509003585e-05,33.822203971433225,-4.3064091236493126e-05
b2c30,100,412.0,1.0929991510000001,0.003440547934457396,0.016894066949999998,0.00026379506760773114,-0.001197260999999998,-7.169706504650501e-06,33.81003990939852,-8.347699429943082e-05
b2c31,25,425.0,1.098856588,0.0006938799777021906,0.01655820632,0.00019853245817119596,-0.00038911000000000154,-2.0308336923077267e-05,33.41851784291195,-2.2748461538462376e-05
b2c31,50,425.0,1.0983909299999999,0.0009472769977678255,0.01639723342,0.0002461778337782744,-0.0006354380000000021,-1.3637317887154718e-05,33.503596031688886,-3.4615322929176224e-05
b2c31,100,425.0,1.099834485,0.0017779966301641333,0.01633070732,0.00022795270785774338,-0.0006089140000000021,-3.839234551455177e-06,33.375923495204454,3.973058565856934e-05
b2c32,25,809.0,1.090987992,0.0016075901417762033,0.01483351728,9.92415090784076e-06,1.9716999999998958e-05,-5.150861538464192e-07,32.15753820045761,0.0001656392307692168
b2c32,50,809.0,1.091623256,0.0014241071468341204,0.01481335484,2.3345161878522025e-05,-3.399700000000089e-05,-1.4724988235292657e-06,32.182595837103804,5.8249498199282356e-05
b2c32,100,809.0,1.0900312140000001,0.003025090166359353,0.01481114372,0.0001563620142223859,-4.088100000000129e-05,-2.8013340534050854e-07,32.16783240841186,-5.30676303630345e-05
b2c33,25,1140.0,1.07423548,0.0005063151192686363,0.01500468516,5.1606953084002325e-05,-0.00019693900000000014,-5.420576923077383e-06,32.6703210661894,3.857723076921282e-05
b2c33,50,1140.0,1.0740470359999998,0.00041853845212118883,0.014990338760000001,4.165329924822766e-05,-0.00019246900000000067,-1.3847740696277625e-06,32.713470788593575,-8.814156062428523e-06
b2c33,100,1140.0,1.0706076800000002,0.014878023980717333,0.01499290727,3.2987437380268e-05,-0.00017514400000000034,-7.703606960684907e-08,32.73895611525105,-0.00012262329552955057
b2c34,25,1186.0,1.06839924,0.0006142205955518142,0.014965745279999998,4.677699835305371e-05,-0.00016303799999999903,-4.6103292307692915e-06,35.55545420251856,6.337369230768621e-05
b2c34,50,1186.0,1.06842457,0.0004486020281942697,0.01494729024,4.136039162027357e-05,-0.00014825999999999902,-1.6609672028810872e-06,35.60210777408805,7.45952941176035e-06
b2c34,100,1186.0,1.0671250090000002,0.0020783332726054776,0.014954353830000003,4.501649777716049e-05,-0.0001560629999999997,1.329965376537302e-07,35.66583614425341,-5.249918571857414e-05
b2c35,25,,1.06395276,0.003582312814035087,0.020666521000000004,3.469446951953614e-18,0.0,0.0,36.346964743615,-0.0004951909230769437
b2c35,50,,1.0581148180000002,0.00673257485800759,0.020666521000000004,3.469446951953614e-18,0.0,0.0,36.476134297873216,-0.00046602973829531884
b2c35,100,,1.0565366316,0.10289654720979348,0.020666520999999993,6.938893903907228e-18,0.0,0.0,36.50175433149703,0.00016907591191118516
b2c36,25,,1.06399724,0.005525387151467322,0.02033557,0.0,0.0,0.0,38.240775035798336,-0.0007655196153846289
b2c36,50,,1.05384636,0.011759665272855352,0.02033557,0.0,0.0,0.0,38.463679646250625,-0.0008142832941176581
b2c36,100,,1.0434052236999998,0.10064377296535822,0.02033557,0.0,0.0,0.0,38.55935886221206,-0.00018521885862586625
b2c37,25,,1.084831084,0.0007182096260452197,0.0171331326,7.106981598625416e-05,-0.00017675299999999824,-6.151359230769407e-06,32.92009929839579,9.029523076923083e-05
b2c37,50,,1.0834210218,0.012135060021282413,0.01711913724,7.535482959241847e-05,-8.516700000000058e-05,-1.1161755582233474e-06,32.95935689483589,-0.00015560932196879483
b2c37,100,,1.0950189059000002,0.10812113084121786,0.017242516180000004,0.0010143770566711115,0.010006096999999999,6.7630710471047324e-06,32.929452048618025,0.0006473402308430797
b2c38,25,,1.08582128,0.000742424136461099,0.016594028320000002,0.0001200416667544131,-0.0004503259999999974,-1.3915447692307872e-05,29.01064213226894,8.844476923076049e-05
b2c38,50,,1.0857774,0.0020576705328113195,0.01653014072,0.00011259671159159829,-0.00030167799999999967,-5.911131716686666e-06,32.568763443799156,-1.4398453781516845e-05
b2c38,100,,1.0948824099999999,0.10730028365535527,0.01658825556,0.0009410929362083038,0.008995147000000002,3.813610837083717e-06,33.448461595697054,0.0005915716903690359
b2c39,25,,1.073595364,0.0007311530728267722,0.016904517679999998,0.00015200155331120027,-0.000594896000000001,-1.8872524615384644e-05,32.776867343529624,7.598646153844857e-05
b2c39,50,,1.073579338,0.0005515502613144291,0.0168093779,0.00014610959924033065,-0.0006442930000000006,-8.620208547418967e-06,32.83664569207544,4.232292917165942e-06
b2c39,100,,1.0818235189999998,0.10507461600911869,0.016813597830000002,0.0008601099835556968,0.007920977999999999,1.4233595499548796e-06,32.88418677825157,0.0005612439513951418
b2c4,25,444.0,1.089150536,0.0011343517760836154,0.01648194748,0.0002622823895284042,-0.000983269999999998,-3.328904769230725e-05,33.15056081034469,-2.713500000002312e-05
b2c4,50,444.0,1.087969088,0.0025289075601642804,0.01631193278,0.0002565838158228448,-0.0009759940000000009,-1.4704174837935211e-05,33.17285419809613,-9.37607490996331e-05
b2c4,100,444.0,1.0859578399999998,0.003214298876582586,0.01619582082,0.00022114969828482148,-0.0009718090000000006,-5.299308418841871e-06,33.05027186948681,-6.734896969696467e-05
b2c40,25,,1.085880296,0.0010032326061208436,0.0,0.0,0.0,0.0,32.416325439324176,0.0001262587692307649
b2c40,50,,1.0862969399999998,0.0016160535609935729,0.0,0.0,0.0,0.0,32.45776681041167,2.6729325330134625e-05
b2c40,100,,1.096316141,0.10707724505696727,0.0,0.0,0.0,0.0,32.467598204820945,0.0006258123330332975
b2c41,25,442.0,1.105410184,0.0005176006759500837,0.0,0.0,0.0,0.0,30.329867305024333,6.451307692302946e-06
b2c41,50,442.0,1.105907408,0.0008199475497469333,0.0,0.0,0.0,0.0,30.362798003772212,3.8757032412970354e-05
b2c41,100,442.0,1.105940476,0.001762133826649951,0.0,0.0,0.0,0.0,30.20099354305731,2.4216604860484263e-05
b2c42,25,474.0,1.104423496,0.0012040479105018937,0.0,0.0,0.0,0.0,31.73095658480804,0.00013550623076920626
b2c42,50,474.0,1.105335402,0.0026046259466948533,0.0,0.0,0.0,0.0,31.747728336065297,5.047596158462832e-05
b2c42,100,474.0,1.1070860530000002,0.0034265238646901384,0.0,0.0,0.0,0.0,31.71041325336692,8.596116471647295e-05
b2c43,25,1029.0,1.10063484,0.0010935730578246652,0.0,0.0,0.0,0.0,33.26145909974273,6.149307692307621e-05
b2c43,50,1029.0,1.1005700900000002,0.0008616575111376863,0.0,0.0,0.0,0.0,33.677570022179474,4.538386554616932e-06
b2c43,100,1029.0,1.098649702,0.00319914757990249,0.0,0.0,0.0,0.0,33.91860336356293,-6.995087428743098e-05
b2c44,25,841.0,1.098271284,0.0005946401444100393,0.0,0.0,0.0,0.0,33.69284669067485,3.305338461538119e-05
b2c44,50,841.0,1.098306286,0.0006038369273272293,0.0,0.0,0.0,0.0,33.89385006082362,7.988355342136153e-06
b2c44,100,841.0,1.0976301800000001,0.0012777387114742964,0.0,0.0,0.0,0.0,33.956934554468496,-2.3820940894088477e-05
b2c45,25,997.0,1.1037396320000001,0.0006462668363578372,0.0,0.0,0.0,0.0,35.311343961911156,3.173038461537221e-05
b2c45,50,997.0,1.103506834,0.0007181355144009894,0.0,0.0,0.0,0.0,35.32200359513868,-1.0132297719093331e-05
b2c45,100,997.0,1.1012386699999999,0.008273954729057925,0.0,0.0,0.0,0.0,35.27071288818467,-7.502379357935741e-05
b2c46,25,503.0,1.1018005640000001,0.0011433119430426832,0.0,0.0,0.0,0.0,29.905086378954607,3.9394846153839896e-05
b2c46,50,503.0,1.102311524,0.001981721514800701,0.0,0.0,0.0,0.0,29.865094085772906,3.0288528211287157e-05
b2c46,100,503.0,1.1025293669999998,0.002316391841466162,0.0,0.0,0.0,0.0,29.88032329687331,2.0994628862883787e-05
b2c5,25,416.0,1.0972007320000001,0.0014813732530918478,0.015554552720000002,0.00023789217893314943,-0.0008832980000000011,-3.082356153846148e-05,33.010269143235156,-0.0001414370769230662
b2c5,50,416.0,1.0924392040000002,0.016805380965261803,0.01540071616,0.00022912936535672242,-0.0009161059999999999,-1.3280237022809123e-05,32.980509040500095,-0.00044710694837934615
b2c5,100,416.0,1.088025367,0.012868867110146521,0.015306582499999999,0.00018995637860448386,-0.0008993049999999995,-4.162830795079581e-06,33.01550370431462,-0.0001942805022502254
b2c6,25,393.0,1.090016708,0.0012973294332342925,0.01611553936,0.00018283758637870504,-0.0004776299999999997,-2.1079739230769336e-05,33.86684580277278,9.361653846152589e-05
b2c6,50,393.0,1.090895448,0.0016546548636183816,0.016063235939999997,0.0001556688529212458,-0.00037829400000000124,-5.2008288595438375e-06,33.70322197599617,8.154797599040051e-05
b2c6,100,393.0,1.092913134,0.0029479534904818245,0.01604186506,0.00011606079655851253,-0.0004077660000000004,-1.1416844284429435e-06,33.81745006948466,6.429282688268701e-05
b2c7,25,777.0,1.0915334359999997,0.0011131158045342728,0.01480294512,2.355229858900401e-05,-3.446999999999999e-05,-1.3301892307693671e-06,33.72187731226627,8.57448461538413e-05
b2c7,50,777.0,1.091776494,0.0010646375951299082,0.01478808882,3.55371747918656e-05,5.14870000000011e-05,-1.238990108043207e-06,33.82010899284961,1.9896917166864744e-05
b2c7,100,777.0,1.0929825290000001,0.002500204003288325,0.014790600069999998,4.190373961647218e-05,3.4095000000001346e-05,-2.6019795979611125e-08,33.766912217149354,5.5001032703266274e-05
b2c8,25,904.0,1.091681268,0.000982886722148579,0.016462469520000002,6.0564453111785036e-05,-3.610899999999945e-05,-3.276950000000013e-06,33.60448512426425,3.976730769229047e-05
b2c8,50,904.0,1.0919022919999999,0.0008683183498786514,0.01644785148,5.104878710184612e-05,-8.250699999999903e-05,-1.144522448979578e-06,33.66944726159009,1.883054981993002e-05
b2c8,100,904.0,1.0901623492999999,0.012096383189641374,0.01646674221,5.336290928431378e-05,1.0794000000001469e-05,5.509126852684392e-07,33.59821236744562,-4.689287998799896e-05
b2c9,25,791.0,1.098139104,0.0010604151207824124,0.01538869424,7.388260601266291e-05,-8.893400000000058e-05,-2.6541592307694105e-06,32.435087646537575,8.971015384614996e-05
b2c9,50,791.0,1.098416984,0.0009089501452466915,0.01537661302,8.105000660715325e-05,-0.0001098750000000006,-1.156989627851174e-06,32.41774524082191,2.4429522208877546e-05
b2c9,100,791.0,1.097482268,0.001870474549406099,0.01539659944,8.863621508833952e-05,-7.755499999999999e-05,6.905356735673571e-07,32.35755295299843,-2.964687788778466e-05
