Qdis_N,Qdis_cycle10,cell_id,cycle_life,dataset_prefix,delta_Qdis,eol_80pct_q0_cycle,eol_80pct_q0_label,eol_85pct_q0_cycle,eol_85pct_q0_label,eol_88ah_cycle,eol_88ah_label,gap_to_stored_cycle_life,is_censored_80pct_q0,is_censored_85pct_q0,is_censored_88ah,kept_for_modeling,last_valid_qd,max_drop,mean_diff,merge_status,n_cycles,needs_relabel,observed_cycle_count,q0,q0_source,range_Qdis,retention_ratio,skewness_Qdis,slope_linear,slope_ratio,source_batch,std_diff,stored_cycle_life,variance_Qdis
1.1063702,1.1010141,b2c25,475.0,matr,0.007532199999999989,493.0,493.0,475.0,475.0,493.0,493.0,-18.0,0,0,0.0,1.0,0.82751423,0.011566299999999918,7.685918367346927e-05,native,100,0.0,511.0,1.0991886,median_qd_cycles_2_to_5,0.013614299999999968,1.006854695596621,-0.8825331119273143,3.860060482376233e-05,3.102085443807673,b2,0.0018685310363609606,493.0,5.918903705517772e-06
1.1065354,1.1064944,b2c26,423.0,matr,0.002183200000000163,449.0,449.0,423.0,423.0,450.0,450.0,-26.0,0,0,0.0,1.0,0.82529837,0.008816799999999958,2.2277551020409826e-05,native,100,0.0,476.0,1.1053247,median_qd_cycles_2_to_5,0.010781900000000011,1.0019769055560357,-1.356876010029341,-1.2231956709943128e-05,-10.656482025721173,b2,0.0013970910736482,450.0,4.633313261716172e-06
1.1031471,1.0961983,b2c27,455.0,matr,0.010578899999999836,476.0,476.0,455.0,455.0,474.0,474.0,-19.0,0,0,0.0,1.0,0.8266983,0.004038999999999904,0.0001079479591836718,native,100,0.0,493.0,1.0944814,median_qd_cycles_2_to_5,0.01260059999999985,1.0096825992189777,0.5148003867739894,8.3227929499087e-05,2.280097433854126,b2,0.0012492464751029328,474.0,7.345888534233239e-06
1.0995919,1.0936617,b2c28,416.0,matr,0.009143300000000076,440.0,440.0,416.0,416.0,437.0,437.0,-19.0,0,0,0.0,1.0,0.82741743,0.00957129999999995,9.329897959183751e-05,native,100,0.0,456.0,1.09018045,median_qd_cycles_2_to_5,0.011847799999999964,1.008384897738417,-0.3701132987542816,5.740212987013656e-05,1.915741015952488,b2,0.001707095290400963,437.0,6.086475407991037e-06
1.1159806,1.1057531,b2c29,432.0,matr,0.012774400000000075,451.0,451.0,432.0,432.0,452.0,452.0,-18.0,0,0,0.0,1.0,0.82541627,0.004469799999999857,0.00013035102040816402,native,100,0.0,470.0,1.1030163000000002,median_qd_cycles_2_to_5,0.015419300000000025,1.0115793402901472,0.15627185390667123,0.0001200828880643241,1.4230175583795144,b2,0.0014849858400510188,452.0,1.3637129403599683e-05
1.1003293,1.0984287,b2c3,473.0,matr,0.004372700000000007,500.0,500.0,473.0,473.0,499.0,499.0,-18.0,0,0,0.0,1.0,0.82550967,0.00762839999999998,4.4619387755102116e-05,native,100,0.0,517.0,1.0970362,median_qd_cycles_2_to_5,0.012060699999999924,1.003989847773169,0.3478559513888546,7.592857884973753e-05,-0.05096713157609941,b2,0.0017475720316623832,499.0,9.174285315386098e-06
1.092545,1.0984639,b2c30,396.0,matr,-0.0020923999999999943,414.0,414.0,396.0,396.0,412.0,412.0,-17.0,0,0,0.0,1.0,0.82665932,0.013076000000000088,-2.1351020408163206e-05,native,100,0.0,429.0,1.0955093,median_qd_cycles_2_to_5,0.015487800000000052,0.9980884994428292,-0.39922684473667647,-8.503881385279777e-05,-1.6349121937809212,b2,0.001955018238771088,412.0,1.1930602161324409e-05
1.1006228,1.09855,b2c31,404.0,matr,0.0016135999999999928,426.0,426.0,404.0,404.0,425.0,425.0,-21.0,0,0,0.0,1.0,0.82528561,0.0032833000000001,1.6465306122448905e-05,native,100,0.0,446.0,1.0990029,median_qd_cycles_2_to_5,0.0075009000000001436,1.0014682315671242,0.02263591792657153,3.979185899816047e-05,-0.15751415413127104,b2,0.0014608849056554254,425.0,3.1576171404795604e-06
1.0874337,1.09124,b2c32,778.0,matr,-0.0007219999999998894,811.0,811.0,778.0,778.0,809.0,809.0,-25.0,0,0,0.0,1.0,0.82744044,0.012288100000000135,-7.367346938774382e-06,native,100,0.0,834.0,1.088943,median_qd_cycles_2_to_5,0.014750900000000122,0.9993364920112077,-1.495515669278531,-5.5682572665417575e-05,-1.873257544316437,b2,0.0017265723996342378,809.0,9.217437341634588e-06
1.0686773,1.0744437,b2c33,1100.0,matr,-0.004597399999999974,1161.0,1161.0,1100.0,1100.0,1140.0,1140.0,-50.0,0,0,0.0,1.0,0.82506907,0.1468545,-4.6912244897958914e-05,native,100,0.0,1190.0,1.0737388,median_qd_cycles_2_to_5,0.14895000000000003,0.9957164740769535,-9.323471062095107,-0.00012531416326529325,10.66499997534177,b2,0.020114672592359276,1140.0,0.000223561372932056
1.0644548,1.0688004,b2c34,1147.0,matr,-0.0027188999999998575,1220.0,1220.0,1147.0,1147.0,1186.0,1186.0,-66.0,0,0,0.0,1.0,0.82562441,0.007659900000000164,-2.7743877551018955e-05,native,100,0.0,1252.0,1.0675536499999998,median_qd_cycles_2_to_5,0.009229900000000013,0.9974522423106943,-1.4439554932170489,-5.4562957328379686e-05,-42.3784753749223,b2,0.0008113441243867079,1186.0,4.357537008046111e-06
1.0296415,1.0655857,b2c35,64.0,matr,-0.03934709999999986,,424.0,64.0,64.0,,424.0,,1,0,1.0,1.0,0.88112044,1.0315074,-0.00040150102040816183,native,100,0.0,423.0,1.0688482499999998,median_qd_cycles_2_to_5,1.17418464,0.96319221739128,9.360064337036967,0.00018185626196661893,-4.698363639105382,b2,0.14878278222888347,,0.01069310312975832
1.0034419,1.0663357,b2c36,67.0,matr,-0.06879329999999984,,281.0,67.0,67.0,,281.0,,1,0,1.0,1.0,0.88107425,1.0098554,-0.0007019724489795902,native,100,0.0,280.0,1.07167425,median_qd_cycles_2_to_5,1.1062013300000002,0.9358412221497673,9.026663529301183,-0.00017304703252936864,-2.2475328180763263,b2,0.14501399375321233,,0.010222991551484678
2.1673884,1.0849046,b2c37,102.0,matr,1.0839698000000002,,102.0,,102.0,,102.0,,1,1,1.0,1.0,2.1693008,0.0873105099999999,0.011060916326530614,native,100,0.0,101.0,1.0837548,median_qd_cycles_2_to_5,1.1686954100000002,2.000508759956678,9.848288176771469,0.0006596153919604316,-15.290247491879098,b2,0.10948009955103992,,0.011806744321688982
2.1622672,1.0860128,b2c38,102.0,matr,1.0779008,,102.0,,102.0,,102.0,,1,1,1.0,1.0,2.1653843,0.011930100000000055,0.010998987755102042,native,100,0.0,101.0,1.08479165,median_qd_cycles_2_to_5,1.0877691,1.9940374397436145,9.943036135999538,0.0006026548002473899,-121.69930275491808,b2,0.10856640469053601,,0.011628330320806677
2.1270139,1.0737677,b2c39,417.0,matr,1.0549509000000001,,435.0,417.0,417.0,,435.0,,1,0,1.0,1.0,0.88120419,0.009313399999999916,0.010764805102040817,native,100,0.0,434.0,1.0726831,median_qd_cycles_2_to_5,1.0632264,1.9840381582052549,9.941455087336479,0.0005717653840445366,-1290.9031852146763,b2,0.1064025922774617,,0.011151013765627497
1.0813601,1.0907151,b2c4,421.0,matr,-0.008614400000000133,446.0,446.0,421.0,421.0,444.0,444.0,-20.0,0,0,0.0,1.0,0.82712674,0.007846999999999937,-8.790204081632788e-05,native,100,0.0,464.0,1.0897706500000002,median_qd_cycles_2_to_5,0.012412300000000043,0.9920966958401319,-0.5429139523785788,-6.742782807667963e-05,-0.3903807611493392,b2,0.0017444973944318526,444.0,1.0331189739255245e-05
2.1616216,1.0857954,b2c40,436.0,matr,1.0776549000000002,,460.0,436.0,436.0,,460.0,,1,0,1.0,1.0,0.88021344,0.008405400000000007,0.010996478571428573,native,100,0.0,459.0,1.08460085,median_qd_cycles_2_to_5,1.0825988000000002,1.994177127396995,9.947117562798216,0.0006366557897340908,130.98841652997416,b2,0.10816280728359266,,0.011579505842558506
1.108752,1.1056466,b2c41,416.0,matr,0.00383319999999987,440.0,440.0,416.0,416.0,442.0,442.0,-21.0,0,0,0.0,1.0,0.82606894,0.007218000000000169,3.911428571428439e-05,native,100,0.0,463.0,1.10515715,median_qd_cycles_2_to_5,0.009534399999999943,1.00346921420832,-0.3604992524669887,2.3998204081643843e-05,3.9430397411376417,b2,0.001363304565145649,442.0,3.1119082497704328e-06
1.1133598,1.1048694,b2c42,447.0,matr,0.010915500000000078,472.0,472.0,447.0,447.0,474.0,474.0,-23.0,0,0,0.0,1.0,0.82577723,0.012632600000000105,0.00011138265306122528,native,100,0.0,497.0,1.1028723,median_qd_cycles_2_to_5,0.01729360000000013,1.0099011804950146,-0.08564016871538803,8.583347433519664e-05,4.647216351542415,b2,0.001680755765684821,474.0,1.1656566254076148e-05
1.0966223,1.0997281,b2c43,984.0,matr,-0.0008110999999999535,1028.0,1028.0,984.0,984.0,1029.0,1029.0,-32.0,0,0,0.0,1.0,0.82532436,0.01342500000000002,-8.276530612244423e-06,native,100,0.0,1061.0,1.1005713,median_qd_cycles_2_to_5,0.01560539999999988,0.9992609118694583,-1.6542823476482549,-7.295969944339816e-05,28.24326965497031,b2,0.00166549843668869,1029.0,1.0317849256818649e-05
1.0974951,1.098514,b2c44,808.0,matr,0.000905099999999992,842.0,842.0,808.0,808.0,841.0,841.0,-33.0,0,0,0.0,1.0,0.82503617,0.007298600000000155,9.235714285714205e-06,native,100,0.0,874.0,1.09780235,median_qd_cycles_2_to_5,0.0073977000000000626,1.0008253768500532,-1.4467871306132825,-2.4462076685204973e-05,-5.091463417713112,b2,0.0012286656110287034,841.0,1.64890033474951e-06
1.0995457,1.1031003,b2c45,947.0,matr,-0.003489400000000087,996.0,996.0,947.0,947.0,997.0,997.0,-30.0,0,0,0.0,1.0,0.82734823,0.08191780000000004,-3.560612244898048e-05,native,100,0.0,1027.0,1.1029977,median_qd_cycles_2_to_5,0.08328089999999988,0.9968365467245783,-8.924045850212059,-7.610656895484532e-05,3.9552228259774083,b2,0.011261542350894164,997.0,6.911051583902255e-05
1.0998453,1.1016624,b2c46,475.0,matr,-0.0010977000000000903,503.0,503.0,475.0,475.0,503.0,503.0,-20.0,0,0,0.0,1.0,0.82638663,0.00796730000000001,-1.1201020408164186e-05,native,100,0.0,523.0,1.1016553,median_qd_cycles_2_to_5,0.011432699999999851,0.9990029456565871,-0.4286114405644448,1.9638269635137816e-05,3.4876073863328627,b2,0.0015207627044895354,503.0,5.3132598944168885e-06
1.0760076,1.0987128,b2c5,375.0,matr,-0.02290649999999994,416.0,416.0,375.0,375.0,416.0,416.0,-29.0,0,0,0.0,1.0,0.8261537,0.11450389999999988,-0.00023373979591836676,native,100,0.0,445.0,1.0989053,median_qd_cycles_2_to_5,0.12146649999999992,0.9791553316132717,-6.354383689741809,-0.0001948491799628852,0.10311633805560323,b2,0.015608060019927556,416.0,0.00016650875143199258
1.090597,1.0903428,b2c6,374.0,matr,0.002035299999999962,398.0,398.0,374.0,374.0,393.0,393.0,-16.0,0,0,0.0,1.0,0.82940364,0.00462779999999996,2.076836734693839e-05,native,100,0.0,409.0,1.08936235,median_qd_cycles_2_to_5,0.012502800000000036,1.001869714872386,0.48178520681855175,6.243813358071642e-05,-0.6772902915150459,b2,0.0015749920350687332,393.0,8.388339820724391e-06
1.09727,1.0903423,b2c7,747.0,matr,0.006792399999999921,782.0,782.0,747.0,747.0,777.0,777.0,-29.0,0,0,0.0,1.0,0.8264814,0.011762300000000003,6.931020408163184e-05,native,100,0.0,806.0,1.09111585,median_qd_cycles_2_to_5,0.017952599999999874,1.0062288303767082,1.500282249178367,5.346993939394844e-05,11.927579912345635,b2,0.0021921182543184693,777.0,6.0384487435526636e-06
1.0909338,1.0917038,b2c8,863.0,matr,0.00030090000000004835,910.0,910.0,863.0,863.0,904.0,904.0,-43.0,0,0,0.0,1.0,0.8255862,0.12183536999999989,3.0704081632657993e-06,native,100,0.0,947.0,1.09091235,median_qd_cycles_2_to_5,0.12315096999999997,1.0002758948496786,-9.728774116855625,-4.81292107606561e-05,1.443966550535919,b2,0.017045528613472017,904.0,0.00014779943295724758
1.0975486,1.0985823,b2c9,761.0,matr,0.00257710000000011,792.0,792.0,761.0,761.0,791.0,791.0,-28.0,0,0,0.0,1.0,0.82610458,0.004258699999999838,2.6296938775511324e-05,native,100,0.0,819.0,1.09725765,median_qd_cycles_2_to_5,0.009695099999999846,1.0023535772392251,-1.582821938469956,-3.1789604205310855e-05,-2.0162628122011723,b2,0.0010655347788742567,791.0,3.493314452543568e-06
1.0510046,1.0534712,b3c0,814.0,matr,-0.0015944999999999432,,814.0,,814.0,,814.0,,1,1,1.0,1.0,1.0255854,0.0015519999999999978,-1.6270408163264728e-05,native,100,0.0,813.0,1.0531094,median_qd_cycles_2_to_5,0.006453900000000123,0.9984851782601752,-0.6980074029814262,-9.04169202224734e-06,-0.09495912762531925,b3,0.000579688236091708,,4.417451669429668e-06
0.9329316,0.96610409,b3c1,241.0,matr,-0.031750500000000015,,241.0,,241.0,,241.0,,1,1,1.0,1.0,0.88019198,0.0009334699999999918,-0.00032398469387755115,native,100,0.0,240.0,0.96712121,median_qd_cycles_2_to_5,0.0344913,0.9670870849578322,0.046864114053886595,-0.0003835172445268905,0.9096976345746962,b3,0.00037293749188500446,,0.00012163018966782937
1.1588485777777777,1.1700476666666666,hust_1-1,1192.0,hust,-0.014270377777777954,1352.0,1352.0,1192.0,1192.0,,,,0,0,,,,0.0006533777777777416,-0.00014561609977324443,,100,,,1.1722035333333334,median_qd_cycles_2_to_5,0.014270377777777954,0.9878355236609233,0.3655284694829404,-0.00012807639744381066,0.6635213456902752,hust,0.00025924988310011606,,1.368754113345365e-05
1.1883092444444443,1.2007264222222223,hust_1-2,1953.0,hust,-0.016085333333333285,2255.0,2255.0,1953.0,1953.0,,,,0,0,,,,0.0012167555555553378,-0.0001641360544217682,,100,,,1.2028930222222223,median_qd_cycles_2_to_5,0.016085333333333285,0.9866444655014869,0.4340801458587613,-0.00014423181172266368,0.6012338371066309,hust,0.0002829471154407016,,1.745451792217472e-05
1.182811111111111,1.1749889333333332,hust_1-3,1506.0,hust,0.02004028888888887,1691.0,1691.0,1506.0,1506.0,,,,0,0,,,,0.0006257777777778362,0.00020449274376417212,,100,,,1.1646102,median_qd_cycles_2_to_5,0.024941800000000125,1.0172349430394108,-2.2961906191232897,9.346328262215026e-05,-0.23464316881487698,hust,0.0005515128807077404,,2.8677913897838564e-05
1.1819802888888888,1.1741720888888887,hust_1-4,1206.0,hust,0.018496155555555394,1355.0,1355.0,1206.0,1206.0,,,,0,0,,,,0.0006145555555556736,0.00018873628117913667,,100,,,1.1647094777777778,median_qd_cycles_2_to_5,0.024006177777777804,1.0158972134003794,-2.1918105460483264,9.391025245654719e-05,-0.24632471757891,hust,0.0005185767582396402,,2.7646652505286445e-05
1.1754158888888888,1.1675902666666667,hust_1-5,1521.0,hust,0.01882684444444438,1796.0,1796.0,1521.0,1521.0,,,,0,0,,,,0.0006221555555556701,0.0001921106575963712,,100,,,1.1578154,median_qd_cycles_2_to_5,0.02428986666666666,1.0162779031453542,-2.289556196951993,9.338644925445692e-05,-0.22578571685278706,hust,0.000548201431559538,,2.815938581162242e-05
1.172507111111111,1.194616,hust_1-6,822.0,hust,-0.028838911111111365,970.0,970.0,822.0,822.0,,,,0,0,,,,0.001820133333333418,-0.00029427460317460577,,100,,,1.1992192777777777,median_qd_cycles_2_to_5,0.028838911111111365,0.9759945006870162,0.43102810535352737,-0.00025416359266129066,0.6011410980376215,hust,0.000349452662889257,,5.4102501915882206e-05
1.1699844000000001,1.1817271333333332,hust_1-7,1313.0,hust,-0.014799533333333281,1486.0,1486.0,1313.0,1313.0,,,,0,0,,,,0.0006450222222220692,-0.00015101564625850288,,100,,,1.1838741333333334,median_qd_cycles_2_to_5,0.014815444444444381,0.9875086647303737,0.45724124742789723,-0.0001307819443413654,0.6020302499029063,hust,0.0002615888639999612,,1.4394557646531587e-05
1.176328888888889,1.186275777777778,hust_1-8,1722.0,hust,-0.013622311111110896,1981.0,1981.0,1722.0,1722.0,,,,0,0,,,,0.0006242000000000747,-0.0001390031746031724,,100,,,1.1890426888888888,median_qd_cycles_2_to_5,0.013622311111110896,0.988552210282984,0.5761243226498481,-0.00011767728633270163,0.5442975310588797,hust,0.00025241214675943813,,1.1826593493988624e-05
1.1605730888888888,1.1710861333333333,hust_10-1,1370.0,hust,-0.013566311111111284,1541.0,1541.0,1370.0,1370.0,,,,0,0,,,,0.0006263111111111108,-0.0001384317460317478,,100,,,1.1732270777777778,median_qd_cycles_2_to_5,0.013566311111111284,0.9884457406751607,0.457129030665099,-0.0001209945341853774,0.6054460031792801,hust,0.0002533095750883504,,1.2326494081915858e-05
1.1910953555555557,1.197222377777778,hust_10-2,1363.0,hust,0.004267044444444812,1533.0,1533.0,1363.0,1363.0,,,,0,0,,,,0.0006204000000000764,4.354126984127359e-05,,100,,,1.1892812666666666,median_qd_cycles_2_to_5,0.014062133333333726,1.0035953342235744,-0.5521577716637784,-5.8207437641713525e-05,-1.0776097807003733,hust,0.0004880724409723324,,1.11303129405355e-05
1.1665861333333332,1.1783396666666668,hust_10-3,1467.0,hust,-0.014801066666666918,1665.0,1665.0,1467.0,1467.0,,,,0,0,,,,0.0006326000000000942,-0.00015103129251700935,,100,,,1.1804824222222223,median_qd_cycles_2_to_5,0.014801066666666918,0.9874714516403539,0.4777418931700341,-0.00012856869209096458,0.5977213566602582,hust,0.00026317002548030305,,1.3949372410880059e-05
1.1919649555555556,1.1901346444444443,hust_10-4,1483.0,hust,0.012823511111111241,1646.0,1646.0,1483.0,1483.0,,,,0,0,,,,0.0006195111111111373,0.00013085215419501267,,100,,,1.1818925555555555,median_qd_cycles_2_to_5,0.01953117777777802,1.0108752950475361,-1.9675773106950507,2.9696945509529386e-05,-0.3899514933466723,hust,0.0005669753577513552,,1.4758006732680855e-05
1.1943139333333332,1.1915105333333333,hust_10-5,1648.0,hust,0.01441031111111113,1842.0,1842.0,1648.0,1648.0,,,,0,0,,,,0.0006318888888885432,0.0001470439909297054,,100,,,1.1820678,median_qd_cycles_2_to_5,0.020529777777777758,1.0122131255805207,-2.238976119570259,3.996149302550364e-05,-0.3735611016665724,hust,0.0005416961858388866,,1.67573716304644e-05
1.2155815777777774,1.2279354444444444,hust_10-6,1649.0,hust,-0.015407755555556069,1886.0,1886.0,1649.0,1649.0,,,,0,0,,,,0.0006314888888889758,-0.00015722199546485785,,100,,,1.2300951555555555,median_qd_cycles_2_to_5,0.015407755555556069,0.9874834369897957,0.42856555212415265,-0.00014064359898301195,0.6269558203774237,hust,0.00026557225451523695,,1.660041590932879e-05
1.1928049111111112,1.1916521111111111,hust_10-7,1426.0,hust,0.013372244444444625,1607.0,1607.0,1426.0,1426.0,,,,0,0,,,,0.0006205777777776866,0.00013645147392290434,,100,,,1.1821859555555554,median_qd_cycles_2_to_5,0.02068804444444461,1.0113378616875497,-1.9820042866187515,2.3685277537288345e-05,-0.4044728211932923,hust,0.0005601377982172234,,1.6348917056449957e-05
1.1694775333333334,1.1816884,hust_10-8,1087.0,hust,-0.01587868888888888,1244.0,1244.0,1087.0,1087.0,,,,0,0,,,,0.0006206666666666028,-0.0001620274376417233,,100,,,1.184438388888889,median_qd_cycles_2_to_5,0.015880155555555664,0.9866042894184833,0.37092398292943757,-0.00014448253116194836,0.667524813446654,hust,0.00026908791445779843,,1.7426398635144092e-05
1.2015045333333332,1.216536311111111,hust_2-2,2003.0,hust,-0.0187008888888891,2292.0,2292.0,2003.0,2003.0,,,,0,0,,,,0.00064328888888876,-0.00019082539682539897,,100,,,1.2193418333333332,median_qd_cycles_2_to_5,0.0187008888888891,0.9846739831275039,0.44435164985652414,-0.0001672657544148918,0.5979409350180597,hust,0.00027971502881400114,,2.3479714566109252e-05
1.1845719777777777,1.176199111111111,hust_2-3,1406.0,hust,0.018126155555555412,1580.0,1580.0,1406.0,1406.0,,,,0,0,,,,0.0006187999999998084,0.00018496077097505522,,100,,,1.1676695555555556,median_qd_cycles_2_to_5,0.023073022222222184,1.0155396463429591,-2.243215893454226,8.921480189653023e-05,-0.22579655523700676,hust,0.0005037374923832402,,2.5331762960090168e-05
1.1672882444444443,1.1799994000000003,hust_2-4,1155.0,hust,-0.015775799999999895,1326.0,1326.0,1155.0,1155.0,,,,0,0,,,,0.0006439111111113949,-0.0001609775510204071,,100,,,1.1821715555555556,median_qd_cycles_2_to_5,0.015780866666666338,0.986665303476949,0.4179050152875465,-0.00014149299773241332,0.6229356368696379,hust,0.0002666427212131978,,1.677292429413603e-05
1.1737769333333332,1.1686909333333333,hust_2-5,1083.0,hust,0.015487800000000052,1251.0,1251.0,1083.0,1083.0,,,,0,0,,,,0.0006297333333331601,0.0001580387755102046,,100,,,1.1601525555555554,median_qd_cycles_2_to_5,0.021821066666666722,1.0133712728146116,-2.136039486073621,5.223342760944082e-05,-0.31193498175808076,hust,0.0005401218721997338,,2.1418112901743273e-05
1.1898830666666667,1.1842264,hust_2-6,1289.0,hust,0.016061311111110976,1432.0,1432.0,1289.0,1289.0,,,,0,0,,,,0.0006186222222219762,0.00016389092970521405,,100,,,1.1753827444444445,median_qd_cycles_2_to_5,0.021783688888888708,1.0136829216489598,-2.2037651270326033,5.541312059370143e-05,-0.296652660572899,hust,0.0005141142727772478,,2.1814109968469364e-05
1.1944844666666665,1.191876311111111,hust_2-7,1774.0,hust,0.013011466666666527,1996.0,1996.0,1774.0,1774.0,,,,0,0,,,,0.0006327777777779264,0.00013277006802720945,,100,,,1.1830270666666667,median_qd_cycles_2_to_5,0.019561777777777678,1.0110129191836517,-2.096025230097467,2.9507697656850964e-05,-0.3679993706137253,hust,0.0005375611103334402,,1.571995303712983e-05
1.1632860222222223,1.1745423555555556,hust_2-8,1186.0,hust,-0.014311222222222142,1332.0,1332.0,1186.0,1186.0,,,,0,0,,,,0.0006344222222223195,-0.0001460328798185933,,100,,,1.1767125333333333,median_qd_cycles_2_to_5,0.014353533333333335,0.9878470994308638,0.3955985829370229,-0.00013064359156186774,0.6296779064391886,hust,0.00025674632022222674,,1.4266930878377082e-05
1.1940708,1.1919072666666666,hust_3-1,1560.0,hust,0.01254557777777765,1747.0,1747.0,1560.0,1560.0,,,,0,0,,,,0.0006214444444443412,0.00012801609977324132,,100,,,1.1836808555555556,median_qd_cycles_2_to_5,0.01877659999999981,1.0106181210031062,-1.976135302894423,2.548682388512315e-05,-0.3883901411319796,hust,0.0005010414320006928,,1.434987946828376e-05
1.194298288888889,1.1945814222222222,hust_3-2,1757.0,hust,0.008872288888889024,2018.0,2018.0,1757.0,1757.0,,,,0,0,,,,0.0006171999999997624,9.053356009070432e-05,,100,,,1.1872680555555555,median_qd_cycles_2_to_5,0.015863333333333562,1.0074844729986427,-1.4941765290086488,1.7176417233679366e-06,-0.5105387859561052,hust,0.00045372890651762884,,1.0746246614724715e-05
1.1835836888888889,1.1832882444444444,hust_3-3,1350.0,hust,0.010070177777777856,1507.0,1507.0,1350.0,1350.0,,,,0,0,,,,0.0006223111111112178,0.00010275691609977403,,100,,,1.1750501444444446,median_qd_cycles_2_to_5,0.017052888888889006,1.0085812201414224,-1.6573778658871412,8.341851164724784e-06,-0.506341917428328,hust,0.0004759725251573087,,1.3180438602328746e-05
1.1565370888888888,1.169627488888889,hust_3-4,1381.0,hust,-0.016139000000000125,1597.0,1597.0,1381.0,1381.0,,,,0,0,,,,0.0006520222222221594,-0.00016468367346938903,,100,,,1.1717724777777778,median_qd_cycles_2_to_5,0.016139000000000125,0.9862374613476669,0.4523899533488268,-0.00014488971785884717,0.586614655413145,hust,0.0002692372224323207,,1.7639856872890532e-05
1.210358888888889,1.2240836666666666,hust_3-5,1863.0,hust,-0.0174080666666665,2151.0,2151.0,1863.0,1863.0,,,,0,0,,,,0.000621266666666731,-0.00017763333333333162,,100,,,1.2268752777777778,median_qd_cycles_2_to_5,0.017412866666666638,0.9858213591855554,0.39762594624443137,-0.00016001528839413367,0.632180574724443,hust,0.00027301115330452937,,2.1403185177922365e-05
1.1906575777777777,1.1885067111111112,hust_3-6,1961.0,hust,0.011920022222222215,2226.0,2226.0,1961.0,1961.0,,,,0,0,,,,0.0006266888888888378,0.00012163287981859403,,100,,,1.1805980222222223,median_qd_cycles_2_to_5,0.01758017777777776,1.010112532824666,-2.070782384020525,2.8479039923053896e-05,-0.39474578191520937,hust,0.00045841382559581325,,1.3332538025973163e-05
1.1578659555555555,1.1673544444444446,hust_3-7,1860.0,hust,-0.012536444444444461,2162.0,2162.0,1860.0,1860.0,,,,0,0,,,,0.0006267777777777539,-0.00012792290249433123,,100,,,1.1695147444444443,median_qd_cycles_2_to_5,0.012547555555555423,0.9892887741477252,0.4186026205690734,-0.00011053588895759648,0.6315374287574462,hust,0.00024281259236988802,,1.0255819904493944e-05
1.2066593777777777,1.2069582,hust_3-8,1837.0,hust,0.008249888888888668,2081.0,2081.0,1837.0,1837.0,,,,0,0,,,,0.0006314000000002817,8.418253968253743e-05,,100,,,1.1999461222222223,median_qd_cycles_2_to_5,0.015868622222222184,1.0068840316814727,-1.247622032922287,-9.587340891901013e-06,-0.5886950855868449,hust,0.0004708634400450702,,1.120393079100499e-05
1.1664406222222221,1.1784068444444444,hust_4-1,1744.0,hust,-0.0149982888888891,2000.0,2000.0,1744.0,1744.0,,,,0,0,,,,0.0006577555555558057,-0.00015304376417233775,,100,,,1.1805513222222221,median_qd_cycles_2_to_5,0.01499997777777784,0.9873050660953907,0.43180023164698605,-0.0001337458673812868,0.6031778817061864,hust,0.0002611838101227962,,1.5005050840317783e-05
1.1909534000000002,1.1899650444444445,hust_4-2,1446.0,hust,0.01075360000000014,1616.0,1616.0,1446.0,1446.0,,,,0,0,,,,0.0012506666666667332,0.0001097306122448994,,100,,,1.1805207666666666,median_qd_cycles_2_to_5,0.017469422222222253,1.0091116775312114,-1.9471724979127627,1.910763856250662e-05,-0.4006466199075085,hust,0.000614408714729326,,1.3955402783276477e-05
1.1591494444444443,1.1715677111111111,hust_4-3,927.0,hust,-0.015448155555555676,1042.0,1042.0,927.0,927.0,,,,0,0,,,,0.0006345111111110135,-0.00015763424036281302,,100,,,1.1736735777777778,median_qd_cycles_2_to_5,0.015448155555555676,0.9868481294738252,0.37637590432537726,-0.00014227257362741863,0.6418307201928555,hust,0.0002629665212996818,,1.688551831825648e-05
1.1562549777777777,1.167478088888889,hust_4-4,1195.0,hust,-0.014257066666666596,1355.0,1355.0,1195.0,1195.0,,,,0,0,,,,0.0006289555555554216,-0.0001454802721088428,,100,,,1.1696305,median_qd_cycles_2_to_5,0.014269622222222056,0.9878198035344152,0.4255651221347647,-0.00013042476602760723,0.6009280331540842,hust,0.0002555413786195256,,1.4261985156617724e-05
1.1776060222222222,1.1905387555555556,hust_4-5,1212.0,hust,-0.01595219999999986,1376.0,1376.0,1212.0,1212.0,,,,0,0,,,,0.0006411555555554393,-0.00016277755102040676,,100,,,1.1926497444444444,median_qd_cycles_2_to_5,0.01595219999999986,0.9866347533760864,0.45099467718172204,-0.00014354281728852289,0.5947072015419592,hust,0.00026870806926895975,,1.7313528811111784e-05
1.1535134444444444,1.1664662666666668,hust_4-6,1081.0,hust,-0.01598208888888908,1247.0,1247.0,1081.0,1081.0,,,,0,0,,,,0.0006431333333332123,-0.00016308253968254162,,100,,,1.1686031444444445,median_qd_cycles_2_to_5,0.01598208888888908,0.9863342027110301,0.3906787144204269,-0.0001424901551569971,0.6426490070502353,hust,0.0002638466985440526,,1.69646245263981e-05
